Data,Time (ns)
0.385481894,
0.412518382,
0.414493740,
0.396390110,
0.832545340,
0.516323328,
0.734992504,
0.474312484,
0.203993782,
0.441860437,
0.778419733,
0.461070776,
0.591428399,
0.746670067,
0.829009175,
0.558022618,
0.598389030,
0.513520360,
0.361078322,
0.612816989,
0.147719324,
0.425384790,
0.041811448,
0.561254263,
0.684431434,
0.916645110,
0.206683576,
0.182083651,
0.601309896,
0.897131026,
0.841137230,
0.194411576,
0.810968041,
0.829566419,
0.027200699,
0.854609549,
0.419765055,
0.776767194,
0.185111403,
0.677480817,
0.769095302,
0.606515944,
0.013354286,
0.344903409,
0.178121611,
0.005596605,
0.119784229,
0.110344641,
0.337402731,
0.188995510,
0.645473838,
0.890790462,
0.155928284,
0.666799068,
0.946094513,
0.350383013,
0.583730936,
0.391653806,
0.285928190,
0.835423648,
0.239316791,
0.992421269,
0.532484531,
0.968527019,
0.324642509,
0.360020220,
0.104257472,
0.181540176,
0.272825062,
0.743477583,
0.560727715,
0.524411082,
0.501927435,
0.926894665,
0.333272696,
0.314227700,
0.974820435,
0.319616795,
0.142434269,
0.488043904,
0.678098679,
0.196709886,
0.785581112,
0.529756844,
0.344196379,
0.600125313,
0.589448094,
0.731550574,
0.911187708,
0.936086953,
0.889973104,
0.909633577,
0.522527933,
0.412929446,
0.850536466,
0.755172133,
0.265678912,
0.775177121,
0.732193053,
0.115385130,
0.293843865,
0.222500995,
0.715702832,
0.595258474,
0.002117842,
0.272533298,
0.341006190,
0.889035940,
0.194906473,
0.343879431,
0.577832043,
0.479078978,
0.832030773,
0.070587717,
0.382290751,
0.723849475,
0.097916111,
0.774322569,
0.063367583,
0.095463991,
0.671227396,
0.643369496,
0.847779632,
0.352663398,
0.539284587,
0.084806889,
0.205001950,
0.264150023,
0.896691561,
0.331121922,
0.386961490,
0.842948198,
0.324656785,
0.852866590,
0.183734953,
0.938546717,
0.612945199,
0.667193115,
0.692110240,
0.795696020,
0.508816361,
0.903021395,
0.976646841,
0.527247250,
0.776862085,
0.184687674,
0.620379150,
0.442218184,
0.360928357,
0.868887663,
0.773872972,
0.673963904,
0.477207899,
0.867714047,
0.836751342,
0.589921951,
0.218628436,
0.618641317,
0.051698182,
0.570449173,
0.355821192,
0.790735602,
0.541969180,
0.130644456,
0.162885234,
0.834161401,
0.384890616,
0.460945874,
0.276721269,
0.898509264,
0.179799691,
0.473951072,
0.348625898,
0.467527717,
0.054401133,
0.322648644,
0.910859227,
0.740924239,
0.821405590,
0.374112070,
0.156345546,
0.907832861,
0.354371130,
0.204143435,
0.058364037,
0.475461364,
0.257779628,
0.253454298,
0.762204349,
0.550168276,
0.887290001,
0.863439143,
0.485441297,
0.727153063,
0.051452715,
0.335160971,
0.072690293,
0.925632775,
0.278374761,
0.760239482,
0.962689519,
0.019952264,
0.216734797,
0.428186148,
0.366325825,
0.147243306,
0.015321416,
0.604576707,
0.383272767,
0.023136297,
0.208419979,
0.313438892,
0.722452402,
0.569267869,
0.750270426,
0.189569369,
0.581706524,
0.181899741,
0.036966093,
0.071528628,
0.034496449,
0.442392409,
0.802106678,
0.872057736,
0.044571321,
0.035084516,
0.941757560,
0.365427136,
0.458253682,
0.739570439,
0.922785878,
0.127756044,
0.956813097,
0.237384766,
0.330804288,
0.874227226,
0.398596704,
0.587066948,
0.126071915,
0.366628021,
0.632231653,
0.706900001,
0.300732344,
0.561929166,
0.242750257,
0.291386783,
0.672480762,
0.630036891,
0.130889669,
0.430695117,
0.318061620,
0.862720251,
0.557976604,
0.182115033,
0.617539704,
0.951763332,
0.359882921,
0.658825040,
0.201963618,
0.811953843,
0.916732490,
0.434051991,
0.309797525,
0.439615309,
0.383847266,
0.250751287,
0.399835259,
0.241056979,
0.876407623,
0.270915061,
0.147424161,
0.769463718,
0.666002333,
0.715570867,
0.490622133,
0.527680337,
0.907194555,
0.382777482,
0.235403940,
0.246655494,
0.699142396,
0.602076948,
0.327186704,
0.190119341,
0.835630536,
0.077387862,
0.859724700,
0.579739034,
0.195637241,
0.290348649,
0.986879051,
0.623213112,
0.131912842,
0.422642231,
0.134093493,
0.667183340,
0.103448212,
0.801187873,
0.035013206,
0.778245986,
0.050545033,
0.361226857,
0.410089046,
0.090355620,
0.421956658,
0.701870203,
0.139476523,
0.430522591,
0.794978917,
0.792690098,
0.106811598,
0.547928691,
0.242971167,
0.803830445,
0.582563639,
0.581548870,
0.120525070,
0.361275792,
0.349164486,
0.991197586,
0.195498303,
0.517514765,
0.978078961,
0.186717466,
0.492969930,
0.106399618,
0.049122088,
0.830501914,
0.993468404,
0.600028872,
0.397484332,
0.259604812,
0.873690844,
0.541305780,
0.483755469,
0.745824099,
0.660604000,
0.420337617,
0.672893286,
0.786235929,
0.619420111,
0.111530907,
0.825068057,
0.930598199,
0.749448240,
0.721814036,
0.591181636,
0.326275468,
0.957067847,
0.461151898,
0.750061512,
0.212378189,
0.500323117,
0.319961160,
0.099855132,
0.979604781,
0.051682480,
0.376839578,
0.419869542,
0.675644875,
0.111442998,
0.132283047,
0.149858803,
0.701683402,
0.160997659,
0.116620511,
0.816532314,
0.742814243,
0.193561301,
0.323821455,
0.420384467,
0.457672447,
0.669275820,
0.339349568,
0.268962741,
0.841295779,
0.281907827,
0.310275316,
0.003977484,
0.375831872,
0.576710641,
0.580077887,
0.138224646,
0.928305984,
0.614418864,
0.771664143,
0.489737123,
0.783616424,
0.785536110,
0.233615831,
0.424816281,
0.982329667,
0.484919131,
0.003280272,
0.223493010,
0.161211744,
0.705595315,
0.873338759,
0.516568959,
0.918736517,
0.443726689,
0.308384925,
0.212404668,
0.877957344,
0.347890824,
0.894650877,
0.988061488,
0.668547630,
0.536102653,
0.846711636,
0.886699378,
0.232788995,
0.212237164,
0.432065368,
0.920435190,
0.424843788,
0.885065317,
0.813870847,
0.470033020,
0.289116293,
0.514926910,
0.873476744,
0.582929790,
0.668114066,
0.748943627,
0.572166324,
0.667808652,
0.872054338,
0.373766512,
0.668340325,
0.259391129,
0.596186936,
0.633970320,
0.406426609,
0.160627916,
0.144660011,
0.270642787,
0.192945525,
0.001013821,
0.985165715,
0.632349789,
0.779912710,
0.192687735,
0.493328273,
0.204184219,
0.113540277,
0.408282518,
0.083204150,
0.848861396,
0.536211669,
0.423517287,
0.815412164,
0.566024482,
0.671261191,
0.913430274,
0.910443783,
0.015590522,
0.717029631,
0.106717177,
0.818730950,
0.594145715,
0.432907522,
0.599303603,
0.548821092,
0.820409060,
0.565544248,
0.998581469,
0.282166332,
0.261911899,
0.376419514,
0.914185703,
0.685298324,
0.448448569,
0.138953060,
0.320723355,
0.616129339,
0.460929453,
0.350186259,
0.393216133,
0.512245357,
0.864637434,
0.344774872,
0.407492489,
0.572644949,
0.248154014,
0.898799837,
0.113238648,
0.239534289,
0.072050735,
0.498801172,
0.000463034,
0.727654874,
0.057463896,
0.725191414,
0.681575894,
0.783928812,
0.370825499,
0.636763990,
0.316784143,
0.981465757,
0.764464617,
0.521632910,
0.003571886,
0.525556862,
0.269813210,
0.837276757,
0.183099046,
0.424937636,
0.081596270,
0.780299544,
0.488946527,
0.066098072,
0.074072361,
0.021094456,
0.788539529,
0.002033791,
0.270096213,
0.137043655,
0.808428645,
0.614033461,
0.801785767,
0.231292859,
0.671765804,
0.858777404,
0.241459072,
0.611600876,
0.821650565,
0.248910546,
0.891098201,
0.366180778,
0.151963353,
0.627748907,
0.820384264,
0.736978889,
0.133290842,
0.480181873,
0.614322364,
0.763791382,
0.939015627,
0.677508593,
0.540238380,
0.735280752,
0.302659988,
0.251045823,
0.385363102,
0.449488372,
0.876920760,
0.539758682,
0.765608311,
0.444128156,
0.171771049,
0.681993783,
0.237880588,
0.906893015,
0.402320594,
0.915635407,
0.278252959,
0.511975408,
0.568204522,
0.029153502,
0.793020964,
0.456262261,
0.262239844,
0.743001163,
0.515577614,
0.949887514,
0.159248590,
0.660042048,
0.742763877,
0.401723117,
0.178505346,
0.516192853,
0.662881672,
0.586912274,
0.121677406,
0.123275168,
0.110603400,
0.243817508,
0.873527884,
0.646150053,
0.111577407,
0.702170670,
0.741880894,
0.694792092,
0.004123232,
0.470645159,
0.568872750,
0.236286327,
0.868860185,
0.214385137,
0.111767024,
0.156131253,
0.880511761,
0.575392008,
0.364737988,
0.573639333,
0.659770548,
0.384739369,
0.767185628,
0.828896463,
0.038676668,
0.779419720,
0.844418824,
0.700479984,
0.393944800,
0.942881584,
0.760104239,
0.530139565,
0.603025556,
0.715913355,
0.145894736,
0.603963673,
0.387992918,
0.614917815,
0.885679066,
0.058766976,
0.007185683,
0.414333552,
0.628516197,
0.874442875,
0.836376667,
0.571475863,
0.801617146,
0.681981504,
0.031945657,
0.657177389,
0.505647361,
0.346794128,
0.479888082,
0.860053480,
0.349358290,
0.543000460,
0.029819198,
0.510360420,
0.181362942,
0.445794880,
0.031193148,
0.765430570,
0.166683629,
0.451311201,
0.820275128,
0.107168980,
0.503570616,
0.949629605,
0.605050981,
0.813711882,
0.591181040,
0.721895874,
0.454654276,
0.185602948,
0.837070823,
0.514358580,
0.954702973,
0.334920734,
0.895697653,
0.542811751,
0.693187237,
0.663230121,
0.120155483,
0.945479751,
0.254654348,
0.192144230,
0.323457807,
0.948339343,
0.624327540,
0.042881552,
0.655996680,
0.889855444,
0.098397575,
0.987761259,
0.423999101,
0.716022253,
0.629581273,
0.235670879,
0.351646304,
0.434858233,
0.874581754,
0.883223414,
0.168091059,
0.207987607,
0.223559260,
0.651971459,
0.262649059,
0.613103569,
0.643634260,
0.820298493,
0.512553573,
0.302267969,
0.182844266,
0.236866683,
0.795054495,
0.233340681,
0.082877725,
0.413115323,
0.332679510,
0.184940979,
0.235054731,
0.414313197,
0.900335550,
0.035237383,
0.218051478,
0.607073069,
0.035985090,
0.410538614,
0.793200672,
0.168121070,
0.324427962,
0.984914780,
0.204654679,
0.731823623,
0.844772577,
0.978335738,
0.594257116,
0.391747504,
0.514745951,
0.987724483,
0.979636073,
0.703410029,
0.432815582,
0.259023339,
0.965443075,
0.414593071,
0.409449905,
0.056422442,
0.872303247,
0.548133373,
0.507360876,
0.006319136,
0.906935990,
0.521093547,
0.051144641,
0.904764235,
0.535531402,
0.341654480,
0.329657942,
0.594360054,
0.542803586,
0.211528391,
0.769102812,
0.099919148,
0.547312617,
0.389825284,
0.559994519,
0.807538211,
0.657641888,
0.839840889,
0.019281555,
0.580531895,
0.170180559,
0.724353969,
0.281947225,
0.931693554,
0.383351892,
0.034844790,
0.619585156,
0.228961557,
0.739106119,
0.234566197,
0.817961216,
0.275000453,
0.245424673,
0.125891611,
0.500210881,
0.767905712,
0.244315803,
0.993087590,
0.331119418,
0.543691635,
0.422296762,
0.262659639,
0.751220584,
0.787702978,
0.098003194,
0.939611495,
0.124044187,
0.476850569,
0.417187303,
0.650816321,
0.377780288,
0.642792940,
0.734481931,
0.517618716,
0.018884828,
0.086112306,
0.105946369,
0.410249144,
0.076695584,
0.106601305,
0.976488113,
0.537944794,
0.978276670,
0.393766373,
0.246930391,
0.825108051,
0.931084275,
0.840838611,
0.835078180,
0.918506086,
0.976335943,
0.601543248,
0.610258877,
0.874295175,
0.679024577,
0.223486036,
0.643696606,
0.720757246,
0.207853675,
0.400899500,
0.410925776,
0.270723581,
0.061195254,
0.015612928,
0.320618182,
0.354979008,
0.463756531,
0.029657789,
0.194506630,
0.389711916,
0.707424343,
0.947705090,
0.403417081,
0.029852968,
0.677797198,
0.144090191,
0.616642833,
0.857805848,
0.992009461,
0.933067322,
0.434886098,
0.253417015,
0.270981282,
0.699116290,
0.204912245,
0.263155669,
0.435911298,
0.148657560,
0.939117372,
0.909369528,
0.279093236,
0.899648130,
0.996045470,
0.475214511,
0.882702768,
0.310861588,
0.347573310,
0.774866939,
0.353998750,
0.965614915,
0.503045142,
0.553292036,
0.597651303,
0.566749096,
0.504274964,
0.142020881,
0.874345183,
0.479666591,
0.074522533,
0.549563348,
0.790288568,
0.979333401,
0.013920505,
0.888448775,
0.508151829,
0.758067846,
0.220132485,
0.025935449,
0.287492305,
0.711474359,
0.355296671,
0.620672166,
0.132933706,
0.110661834,
0.613596380,
0.413371980,
0.837062836,
0.099274695,
0.089751825,
0.454804569,
0.422772914,
0.750808358,
0.155933663,
0.393877417,
0.430277020,
0.902727246,
0.889193833,
0.948377848,
0.152297914,
0.671077728,
0.416764528,
0.794902563,
0.719263256,
0.013880835,
0.953211725,
0.027952576,
0.635795593,
0.841800630,
0.459307104,
0.947652161,
0.338665038,
0.933579743,
0.716476023,
0.539222658,
0.939164400,
0.462291062,
0.109532990,
0.444131821,
0.517671108,
0.495300621,
0.806633234,
0.758215606,
0.121201485,
0.278264314,
0.383937359,
0.775929511,
0.944332242,
0.908164561,
0.000310314,
0.537382841,
0.238227665,
0.510554075,
0.571825266,
0.441939712,
0.868850231,
0.824287593,
0.271343917,
0.962805688,
0.542641342,
0.444530815,
0.245431215,
0.540078461,
0.709520340,
0.141433194,
0.586243272,
0.963270545,
0.942913175,
0.001623501,
0.320589721,
0.395234048,
0.795102119,
0.886864126,
0.752951086,
0.602721155,
0.845041096,
0.858127415,
0.759136081,
0.496825337,
0.892163277,
0.940255284,
0.922238708,
0.101133376,
0.098322131,
0.886012018,
0.374869883,
0.845013201,
0.764310300,
0.442635685,
0.152016610,
0.879932582,
0.248414218,
0.691242516,
0.429147393,
0.255855083,
0.555694282,
0.253970891,
0.456628501,
0.164682299,
0.035717413,
0.946458757,
0.948347747,
0.418753266,
0.575933576,
0.152144447,
0.754647374,
0.626024485,
0.077089988,
0.489317477,
0.248677611,
0.171857283,
0.591793299,
0.790812433,
0.053263761,
0.613405585,
0.641901076,
0.024826767,
0.486048728,
0.017156024,
0.774567962,
0.005790367,
0.033642121,
0.387015998,
0.478455812,
0.344309837,
0.000977251,
0.792607188,
0.689045846,
0.676328063,
0.067665167,
0.348379195,
0.386341959,
0.421768665,
0.443032056,
0.277154893,
0.876408815,
0.023830162,
0.258215189,
0.357109725,
0.370362312,
0.236030132,
0.327775747,
0.916490555,
0.938071191,
0.733567178,
0.932963014,
0.438393503,
0.100120641,
0.033712022,
0.488400996,
0.787214875,
0.839625657,
0.541073382,
0.835391521,
0.209133938,
0.501867950,
0.546791077,
0.429067343,
0.686068058,
0.323640406,
0.017517479,
0.242608622,
0.234193385,
0.144100070,
0.328112721,
0.710485935,
0.581049621,
0.262817711,
0.455251753,
0.680777371,
0.121182643,
0.499020994,
0.461506128,
0.126245037,
0.048187267,
0.488760144,
0.283774108,
0.956357181,
0.117641620,
0.717293859,
0.555487037,
0.400104135,
0.782213330,
0.382867694,
0.671645939,
0.239402592,
0.896217406,
0.533650994,
0.546419442,
0.936074257,
0.874618351,
0.564376891,
0.036834169,
0.228480473,
0.479389757,
0.360155076,
0.596318662,
0.907992780,
0.842055380,
0.951620638,
0.578049183,
0.292695194,
0.844769776,
0.434639990,
0.181294873,
0.762627065,
0.455747515,
0.488281369,
0.890727997,
0.790875614,
0.579423606,
0.243700400,
0.039298795,
0.470701933,
0.427561045,
0.027020589,
0.851808310,
0.486713260,
0.749244571,
0.310708970,
0.177929297,
0.259887189,
0.312558562,
0.582852304,
0.521710038,
0.962061644,
0.737350762,
0.440681279,
0.547709703,
0.390092045,
0.105174996,
0.844378769,
0.859036267,
0.959987402,
0.417738557,
0.395433366,
0.189280152,
0.033226438,
0.219040841,
0.746565640,
0.075501934,
0.447199672,
0.489381731,
0.690973699,
0.662670434,
0.291119486,
0.973417044,
0.382348955,
0.220540017,
0.236205772,
0.358508557,
0.526544571,
0.911795557,
0.037766878,
0.318624705,
0.584922731,
0.331509471,
0.816940248,
0.805096686,
0.578357577,
0.041067798,
0.991786957,
0.704153359,
0.842597723,
0.737816751,
0.771230102,
0.401839823,
0.221257076,
0.097824402,
0.108030833,
0.921126604,
0.242928639,
0.386085421,
0.017361255,
0.306861430,
0.112893656,
0.120083056,
0.253676921,
0.311580718,
0.560913742,
0.497494787,
0.539343357,
0.185021967,
0.967050076,
0.791184723,
0.053405132,
0.527634859,
0.267786860,
0.471596837,
0.729197323,
0.008269085,
0.939632297,
0.211774617,
0.208524510,
0.960467637,
0.412500471,
0.581866980,
0.503658950,
0.096345834,
0.931298375,
0.676680326,
0.223155752,
0.954840302,
0.296895921,
0.777354598,
0.684961200,
0.799990416,
0.276488811,
0.954913676,
0.326693118,
0.774343550,
0.787347198,
0.993655384,
0.640196800,
0.281815946,
0.301780760,
0.545124054,
0.526336789,
0.002503088,
0.877956569,
0.588945150,
0.830195248,
0.959142447,
0.264600039,
0.777824640,
0.126339316,
0.835635066,
0.731820524,
0.800659060,
0.518508554,
0.211352363,
0.695831835,
0.371656120,
0.913717091,
0.772316694,
0.211683780,
0.050554845,
0.530436814,
0.666500449,
0.798537910,
0.011513442,
0.701531053,
0.196914554,
0.374330401,
0.604308486,
0.571831226,
0.829977453,
0.730570495,
0.407966018,
0.778135777,
0.713642597,
0.700596452,
0.381076753,
0.363358319,
0.120597281,
0.191053361,
0.853466272,
0.654608548,
0.709661901,
0.257927090,
0.674431741,
0.137281254,
0.694260418,
0.197738051,
0.121491767,
0.266383111,
0.055488925,
0.400623679,
0.555253208,
0.160234079,
0.361339480,
0.915622592,
0.823770344,
0.334959865,
0.250086695,
0.556999445,
0.534302890,
0.968888879,
0.227698460,
0.849179924,
0.944941938,
0.324561328,
0.233149782,
0.575783789,
0.296411783,
0.594890475,
0.910710394,
0.570167661,
0.570181549,
0.379964083,
0.340141594,
0.108673573,
0.298782617,
0.620155156,
0.798176825,
0.050590277,
0.477300912,
0.853636920,
0.190694138,
0.418707609,
0.533250213,
0.425333321,
0.433322310,
0.567191541,
0.329519391,
0.374995708,
0.626553476,
0.007550842,
0.940914989,
0.409219682,
0.088861898,
0.168725953,
0.227532253,
0.687319458,
0.569024742,
0.309631914,
0.876759171,
0.529974639,
0.402872324,
0.683224201,
0.478184909,
0.048740238,
0.486593008,
0.545646191,
0.980602920,
0.688790381,
0.768072724,
0.647511601,
0.986798346,
0.952368915,
0.544436455,
0.037776820,
0.424099684,
0.962201118,
0.696543336,
0.744419158,
0.074941747,
0.907471716,
0.892359316,
0.963523984,
0.243629277,
0.227940038,
0.157202691,
0.518859565,
0.145696536,
0.510760546,
0.920903385,
0.227752388,
0.058569588,
0.243358374,
0.801446736,
0.019230232,
0.461362183,
0.229771495,
0.308430582,
0.285759300,
0.549320638,
0.911338627,
0.057686102,
0.747197330,
0.925452173,
0.451411635,
0.651699066,
0.707516909,
0.092890568,
0.413502514,
0.760472417,
0.179255918,
0.986625731,
0.093268700,
0.902497947,
0.941069901,
0.930249393,
0.203583419,
0.732932568,
0.256483823,
0.447335064,
0.744551003,
0.892134249,
0.814521134,
0.674998105,
0.595837355,
0.942909777,
0.648234963,
0.383584529,
0.038197286,
0.780752718,
0.642993033,
0.282922089,
0.372895569,
0.015184089,
0.965703189,
0.065189965,
0.799491763,
0.209050328,
0.320460945,
0.276283830,
0.543556750,
0.674346268,
0.263047844,
0.940418005,
0.346762419,
0.753050983,
0.853699446,
0.169372499,
0.552845359,
0.906257570,
0.134212077,
0.549309552,
0.908955336,
0.978974879,
0.994168222,
0.821753442,
0.448252738,
0.873223007,
0.360698253,
0.399448067,
0.819244087,
0.142010540,
0.376861632,
0.106865920,
0.725260377,
0.738622963,
0.318720430,
0.643959403,
0.871315718,
0.277647525,
0.293772817,
0.137525246,
0.483307034,
0.978874803,
0.565471530,
0.013997028,
0.460528880,
0.177802846,
0.307211190,
0.143027276,
0.542130411,
0.576108754,
0.287977815,
0.009996165,
0.728348017,
0.508370638,
0.594810545,
0.119991526,
0.925989151,
0.627115726,
0.070512161,
0.170281872,
0.385772854,
0.615768194,
0.312697679,
0.605294108,
0.871711671,
0.768768907,
0.033304099,
0.103237055,
0.485079467,
0.842608869,
0.346121371,
0.244230434,
0.590122938,
0.886835933,
0.814381003,
0.163187593,
0.999706209,
0.910563827,
0.813410878,
0.984883785,
0.816478074,
0.437030882,
0.304505289,
0.066234201,
0.502656817,
0.723691225,
0.190642014,
0.625669003,
0.874763787,
0.330935568,
0.971267760,
0.258598745,
0.622141182,
0.527090669,
0.399711192,
0.809893250,
0.353973806,
0.930070579,
0.274793088,
0.387960374,
0.729345083,
0.395473838,
0.149471655,
0.864929259,
0.082107201,
0.207547948,
0.930954754,
0.417092890,
0.679540455,
0.518058538,
0.274912924,
0.096625961,
0.797425747,
0.786730707,
0.966291547,
0.511043370,
0.072803900,
0.821254551,
0.901957333,
0.171387792,
0.383045077,
0.075666964,
0.915666163,
0.513190746,
0.623619735,
0.345897973,
0.716129184,
0.777087629,
0.140506610,
0.177282959,
0.246635109,
0.679044843,
0.647977710,
0.212063506,
0.261377543,
0.894038320,
0.904744685,
0.125961900,
0.322329342,
0.162693053,
0.410610050,
0.827977836,
0.650194407,
0.080891185,
0.983285367,
0.543026090,
0.959225357,
0.869710684,
0.064916641,
0.560050488,
0.777460754,
0.382192999,
0.472134411,
0.992027521,
0.402366668,
0.535770118,
0.308431000,
0.382340819,
0.930817783,
0.051645521,
0.831341565,
0.347679287,
0.452431023,
0.763345063,
0.648192346,
0.100658163,
0.192065537,
0.487107903,
0.319017172,
0.855397344,
0.600580513,
0.354258567,
0.788182437,
0.403142959,
0.756983280,
0.655192673,
0.628341198,
0.941287339,
0.516415179,
0.001643454,
0.463860095,
0.569555283,
0.213138297,
0.933853030,
0.966484249,
0.930463791,
0.868068039,
0.251097441,
0.639517248,
0.853406549,
0.098924987,
0.007785372,
0.876668990,
0.109717421,
0.286579818,
0.758856893,
0.598904073,
0.008950422,
0.348951399,
0.307614684,
0.193840727,
0.467093557,
0.353943348,
0.762821734,
0.983174264,
0.808759987,
0.782796979,
0.858590662,
0.606735528,
0.563096404,
0.501676559,
0.596671522,
0.640471995,
0.157747865,
0.795482934,
0.531213343,
0.859218657,
0.591111600,
0.287436932,
0.113399431,
0.470064253,
0.396752328,
0.808547497,
0.082690790,
0.114471607,
0.629593313,
0.202877477,
0.496197790,
0.056597050,
0.933832407,
0.883000672,
0.869274795,
0.008102281,
0.394656926,
0.080104858,
0.967420161,
0.905823886,
0.369249284,
0.421383440,
0.224444717,
0.810126245,
0.657782376,
0.836410940,
0.011992007,
0.707215667,
0.346917033,
0.517810345,
0.486880034,
0.350551873,
0.960984230,
0.710398972,
0.494586349,
0.691235483,
0.622639537,
0.895229340,
0.114335202,
0.206078097,
0.564058304,
0.434766024,
0.896149158,
0.028709203,
0.336603016,
0.031411193,
0.835285366,
0.384526640,
0.753935277,
0.614406765,
0.203500569,
0.547994494,
0.627740026,
0.269206166,
0.900860965,
0.076112278,
0.541811883,
0.395153821,
0.633217216,
0.062380552,
0.761584103,
0.811454833,
0.889742494,
0.167876706,
0.424211711,
0.708987772,
0.298819721,
0.365963012,
0.543176413,
0.011514933,
0.265224278,
0.340318739,
0.778035641,
0.222042859,
0.966535568,
0.671978772,
0.749130785,
0.735106528,
0.513324678,
0.631194174,
0.049258858,
0.168055609,
0.185152188,
0.878982425,
0.911709964,
0.541728199,
0.555700541,
0.389792711,
0.131927028,
0.116628423,
0.425163895,
0.878372133,
0.164476916,
0.279791623,
0.193248749,
0.941216052,
0.593855798,
0.272982329,
0.318251789,
0.272099495,
0.132538140,
0.424920768,
0.488951027,
0.417755425,
0.538455665,
0.918354869,
0.069780350,
0.084409833,
0.542424142,
0.771016657,
0.824407816,
0.207353890,
0.866887152,
0.312515944,
0.927680194,
0.074183196,
0.009896317,
0.686786115,
0.020268416,
0.220613077,
0.265855402,
0.831053913,
0.122949608,
0.668478906,
0.872305393,
0.376431197,
0.555137396,
0.496968627,
0.652275920,
0.675929785,
0.433421820,
0.841391861,
0.565674961,
0.004686852,
0.901933312,
0.795455515,
0.867772996,
0.141769528,
0.861959100,
0.757746696,
0.351887852,
0.070593953,
0.693172932,
0.536750853,
0.429855853,
0.959630072,
0.925204277,
0.337494731,
0.075107917,
0.942578793,
0.667178929,
0.765249193,
0.861002564,
0.423779726,
0.857682943,
0.606108904,
0.390038848,
0.878474295,
0.782088459,
0.070993252,
0.320196152,
0.938583672,
0.968602180,
0.090215564,
0.079144865,
0.873964071,
0.928241909,
0.365174592,
0.229581833,
0.388322920,
0.725753784,
0.816243112,
0.572292626,
0.187856048,
0.289401650,
0.238211840,
0.424309194,
0.110790879,
0.675976217,
0.688135982,
0.350225896,
0.645317912,
0.206314042,
0.400295287,
0.023987599,
0.974434078,
0.487839252,
0.082562223,
0.624985099,
0.016713813,
0.136131123,
0.801012933,
0.831157327,
0.669221103,
0.944565058,
0.659453332,
0.771059990,
0.810894728,
0.383137852,
0.945522368,
0.351000786,
0.138917148,
0.768774509,
0.863058507,
0.775052488,
0.487949014,
0.692547381,
0.952354431,
0.179970548,
0.220535010,
0.409820199,
0.903450549,
0.594903708,
0.788061321,
0.128816605,
0.124662459,
0.922708750,
0.551502943,
0.738978922,
0.751439810,
0.032457169,
0.518948019,
0.339581162,
0.727574229,
0.013493253,
0.816785038,
0.256325305,
0.767866492,
0.099552490,
0.155198738,
0.452275634,
0.617333174,
0.035299644,
0.449093252,
0.164549544,
0.989397585,
0.907514632,
0.581749737,
0.930271149,
0.187336579,
0.714916646,
0.201875687,
0.429372340,
0.029214222,
0.114479996,
0.465520620,
0.390525252,
0.761631012,
0.292193621,
0.868392646,
0.126440659,
0.675459683,
0.569607317,
0.531346440,
0.989997327,
0.711580396,
0.368172824,
0.537019670,
0.071559027,
0.189786047,
0.293831021,
0.052499574,
0.022671940,
0.221532077,
0.811661899,
0.647608280,
0.311239779,
0.833826900,
0.395582169,
0.188117743,
0.874704957,
0.797112584,
0.129678681,
0.345302880,
0.045443937,
0.995997012,
0.651521027,
0.922925770,
0.482456863,
0.582060397,
0.686220944,
0.110779330,
0.243589476,
0.700265586,
0.801999152,
0.701227665,
0.895015895,
0.177411944,
0.473580033,
0.911028385,
0.551798761,
0.700730085,
0.512736678,
0.284332007,
0.628532052,
0.988729298,
0.518496871,
0.498496413,
0.717934132,
0.951817095,
0.929146528,
0.279955029,
0.206141129,
0.517381132,
0.906808257,
0.853218257,
0.676773727,
0.758089304,
0.081257880,
0.306689739,
0.235294670,
0.010327826,
0.632954359,
0.093180120,
0.119072452,
0.900794566,
0.932035983,
0.357801527,
0.286354750,
0.956089854,
0.204317376,
0.965614676,
0.258008689,
0.420699418,
0.708520293,
0.644456625,
0.270285755,
0.288867921,
0.894421041,
0.541340470,
0.530134797,
0.314213693,
0.593632579,
0.900424600,
0.680779636,
0.952013791,
0.320016772,
0.461514980,
0.853117704,
0.088829197,
0.577151597,
0.958053529,
0.955955565,
0.137149438,
0.953265488,
0.586225152,
0.938099205,
0.280429691,
0.841716170,
0.106445976,
0.924183190,
0.799220383,
0.230735272,
0.756125212,
0.784497738,
0.051040076,
0.163581967,
0.341124833,
0.967621624,
0.941762984,
0.503492892,
0.651377380,
0.470544010,
0.649411440,
0.481656343,
0.784284115,
0.204683200,
0.016891155,
0.740275204,
0.466671646,
0.477207452,
0.434202790,
0.587816417,
0.248385742,
0.498559803,
0.457160920,
0.736738324,
0.361795843,
0.241508827,
0.321250439,
0.724490583,
0.092680141,
0.766605139,
0.309488773,
0.107417367,
0.791645586,
0.950963080,
0.795839369,
0.828826666,
0.543971956,
0.467698723,
0.223336339,
0.350717336,
0.122703947,
0.961740494,
0.721044540,
0.240163743,
0.208923101,
0.462170720,
0.596754193,
0.411914259,
0.472282290,
0.286318153,
0.133801013,
0.042150669,
0.510949314,
0.901922584,
0.473953635,
0.641837716,
0.158446431,
0.522513986,
0.079768375,
0.098682731,
0.613362670,
0.153014019,
0.172042996,
0.398601681,
0.065128461,
0.418803930,
0.844728887,
0.077357531,
0.669638336,
0.104723737,
0.246401533,
0.062144585,
